Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
2,"[0.0, 0.222]",0,1,0.7143,0.6818,37.0777,0.4016
2,"[0.24100000000000002, 0.71499999999999997]",0,0,0.8588,0.9359,22.5626,0.3944
