Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
2,"[0.0, 0.222]",0,1, , , , 
4,"[0.0, 0.14000000000000001]",0,1,0.6667,0.875,41.5908,0.4087
6,"[0.377, 0.83700000000000008]",0,0,0.6824,0.9831,23.6284,0.4033
