rules_count,total_time,mean_size,best_fitness,rate_policy,initial_crossover_rate,initial_mutation_rate,final_crossover_rate,final_mutation_rate,cpu_mean_percent,cpu_peak_percent,ram_mean_mb,ram_peak_mb,ram_incremental_peak_mb,ram_baseline_mb
10,21.908047914505005,1.8,0.9415291077006068,adaptive,60,40,60,40,8.32936507936508,10.908333333333333,206.68759300595244,206.69921875,0.0625,206.63671875
