Rule_Obj,Rule_Score
"[['cell-type'], [['adeno', 'small']]]",0.9415291077006068
"[['pt', 'cell-type'], [['no', 'yes'], ['adeno', 'small']]]",0.9415291077006068
"[['treat', 'cell-type'], [['standard', 'test'], ['adeno', 'small']]]",0.9415291077006068
"[['treat', 'cell-type', 'pt'], [['standard', 'test'], ['adeno', 'small'], ['no', 'yes']]]",0.9415291077006068
"[['karno'], [[20, 60]]]",0.8925539915362183
"[['age'], [[50, 60]]]",0.8458961974724224
"[['karno', 'cell-type'], [[50, 70], ['adeno', 'aquamous', 'large']]]",0.8435047509265378
"[['cell-type', 'karno', 'pt'], [['adeno', 'large', 'aquamous'], [60, 80], ['no', 'yes']]]",0.8250503734695296
"[['age', 'cell-type'], [[57, 65], ['adeno', 'small']]]",0.8211344948524602
"[['treat', 'karno'], [['test', 'standard'], [40, 40]]]",0.8019787470363365
