Rule_Obj,Rule_Score
"[['ph-karno'], [[50.0, 90.0]]]",0.619968295296113
"[['sex', 'ph-karno'], [['1', '2'], [50.0, 90.0]]]",0.619968295296113
"[['ph-ecog', 'ph-karno'], [['0.0', '3.0', '1.0', '2.0'], [50.0, 90.0]]]",0.619968295296113
"[['ph-ecog', 'age'], [['1.0', '0.0', '2.0', '3.0'], [57, 70]]]",0.5730845200756188
"[['age'], [[56, 70]]]",0.5730845200756188
"[['sex', 'age', 'ph-ecog'], [['1', '2'], [56, 70], ['1.0', '0.0', '2.0', '3.0']]]",0.5730845200756188
"[['sex', 'ph-ecog'], [['1'], ['1.0', '3.0', '2.0']]]",0.5710893874612681
"[['ph-ecog', 'ph-karno', 'age'], [['1.0', '3.0', '2.0'], [60.0, 90.0], [53, 82]]]",0.5703980772907796
"[['age', 'sex'], [[65, 82], ['2', '1']]]",0.5536692900380874
"[['sex', 'ph-karno', 'ph-ecog'], [['2', '1'], [90.0, 100.0], ['1.0', '3.0', '2.0', '0.0']]]",0.5358080113141209
