Rule_Obj,Rule_Score
"[['ph-karno'], [[60.0, 80.0]]]",0.619968295296113
"[['ph-ecog', 'age'], [['2.0', '1.0', '3.0'], [58, 82]]]",0.5779785063151841
"[['ph-ecog', 'sex'], [['2.0', '1.0', '3.0'], ['1']]]",0.5710893874612681
"[['meal-cal'], [[488.0, 1030.0]]]",0.559066008770875
"[['ph-ecog', 'age', 'sex'], [['3.0', '2.0', '1.0'], [59, 80], ['2', '1']]]",0.5567805510132702
"[['age'], [[64, 82]]]",0.5536692900380874
"[['age', 'sex'], [[65, 80], ['2', '1']]]",0.5379768484322383
"[['ph-ecog', 'ph-karno', 'sex'], [['1.0', '0.0', '3.0'], [90.0, 100.0], ['2', '1']]]",0.5358080113141209
"[['ph-ecog', 'pat-karno'], [['0.0', '1.0'], [80.0, 90.0]]]",0.5272417894691521
"[['pat-karno'], [[60.0, 90.0]]]",0.5022127768163921
