rules_count,total_time,mean_size,best_fitness,rate_policy,initial_crossover_rate,initial_mutation_rate,final_crossover_rate,final_mutation_rate,cpu_mean_percent,cpu_peak_percent,ram_mean_mb,ram_peak_mb,ram_incremental_peak_mb,ram_baseline_mb
10,43.7826247215271,1.9,0.9418529937751725,adaptive,60,40,60,40,8.182837301587302,8.716666666666667,213.7731584821429,213.7734375,0.046875,213.7265625
