Rule_Obj,Rule_Score
"[['age', 'pstat'], [[65, 84], ['0']]]",0.9415956722467697
"[['age'], [[69, 87]]]",0.941339161092642
"[['age', 'sex'], [[66, 84], ['M', 'F']]]",0.9406932998108624
"[['age', 'sex', 'pstat'], [[66, 84], ['F', 'M'], ['0', '1']]]",0.9406932998108624
"[['hgb'], [[10.399999618530273, 14.100000381469727]]]",0.9375492931155754
"[['sex'], [['M']]]",0.9356047191378228
"[['pstat', 'sex'], [['0', '1'], ['M']]]",0.9356047191378228
"[['pstat', 'hgb'], [['1', '0'], [10.899999618530273, 14.100000381469727]]]",0.9244216639802523
"[['sex', 'hgb'], [['F', 'M'], [10.800000190734863, 13.800000190734863]]]",0.9193971990525266
"[['age', 'hgb', 'pstat'], [[61, 86], [11.199999809265137, 14.399999618530273], ['0', '1']]]",0.9100331658798279
