Rule_Obj,Rule_Score
"[['age'], [[65, 82]]]",0.9418457635713529
"[['age', 'pstat'], [[65, 82], ['0', '1']]]",0.9418457635713529
"[['hgb'], [[8.300000190734863, 13.800000190734863]]]",0.9391267469203737
"[['sex'], [['M']]]",0.9356047191378228
"[['pstat', 'sex'], [['0', '1'], ['M']]]",0.9356047191378228
"[['sex', 'hgb'], [['F', 'M'], [6.800000190734863, 13.199999809265137]]]",0.920755136460415
"[['creat'], [[0.8999999761581421, 1.100000023841858]]]",0.9198046431564123
"[['pstat', 'sex', 'hgb'], [['0', '1'], ['F', 'M'], [13.100000381469727, 14.5]]]",0.8907718702179314
"[['creat', 'pstat'], [[0.8299999833106995, 1.0700000524520874], ['1', '0']]]",0.8832311697213094
"[['pstat', 'hgb'], [['0', '1'], [11.5, 13.100000381469727]]]",0.867944703679133
