rules_count,total_time,mean_size,best_fitness,rate_policy,initial_crossover_rate,initial_mutation_rate,final_crossover_rate,final_mutation_rate,cpu_mean_percent,cpu_peak_percent,ram_mean_mb,ram_peak_mb,ram_incremental_peak_mb,ram_baseline_mb
10,73.79553127288818,1.6,0.9418529937751725,adaptive,60,40,60,40,8.29840425531915,12.558333333333332,211.75457114361706,212.3515625,2.0,210.3515625
