rules_count,total_time,mean_size,best_fitness,rate_policy,initial_crossover_rate,initial_mutation_rate,final_crossover_rate,final_mutation_rate,cpu_mean_percent,cpu_peak_percent,ram_mean_mb,ram_peak_mb,ram_incremental_peak_mb,ram_baseline_mb
10,29.553303718566895,1.6,0.9418529937751692,adaptive,60,40,60,40,8.358771929824561,12.441666666666668,213.35115131578948,213.3515625,0.046875,213.3046875
