rules_count,total_time,mean_size,best_fitness,rate_policy,initial_crossover_rate,initial_mutation_rate,final_crossover_rate,final_mutation_rate,cpu_mean_percent,cpu_peak_percent,ram_mean_mb,ram_peak_mb,ram_incremental_peak_mb,ram_baseline_mb
10,52.788037061691284,1.7,0.9418529937751692,adaptive,60,40,60,40,8.326237623762378,12.308333333333332,213.08570544554462,213.0859375,0.04296875,213.04296875
