Rule_Obj,Rule_Score
"[['ph-ecog', 'sex'], [['1.0', '2.0', '3.0'], ['1']]]",0.9191819836782164
"[['sex', 'age'], [['1'], [51, 80]]]",0.9175717902105454
"[['ph-karno', 'ph-ecog'], [[60.0, 80.0], ['1.0', '2.0', '3.0']]]",0.9156478603496091
"[['sex', 'pat-karno'], [['1'], [40.0, 90.0]]]",0.904671728830163
"[['ph-ecog', 'pat-karno', 'age'], [['1.0', '2.0', '0.0', '3.0'], [30.0, 80.0], [49, 82]]]",0.90144578072868
"[['ph-ecog', 'pat-karno', 'sex'], [['1.0', '0.0', '2.0', '3.0'], [30.0, 70.0], ['2', '1']]]",0.8988741794176537
"[['pat-karno'], [[30.0, 70.0]]]",0.8988741794176537
"[['ph-ecog', 'pat-karno'], [['0.0', '3.0', '1.0', '2.0'], [30.0, 70.0]]]",0.8988741794176537
"[['sex'], [['2']]]",0.8961060135679206
"[['age', 'ph-ecog'], [[65, 82], ['2.0', '1.0', '3.0', '0.0']]]",0.8911439215869417
