0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181
0.3255666,0.2941858,0.138248,0.0843134,0.1084558,0.2735074,0.3386956,0.2948768,0.135954,0.0898146,0.140168,0.2852734,0.335261,0.289971,0.1443466,0.081618,0.1380606,0.268897,0.3607002,0.2956654,0.1337418,0.0838278,0.1350154,0.2768936,0.3257968,0.2905798,0.1349908,0.0826172,0.1366722,0.2693818,0.339371,0.2774076,0.1376484,0.094536,0.1381738,0.2778466,0.3233252,0.2936032,0.140459,0.086171,0.1191626,0.2901992,0.3268046,0.2929304,0.1359308,0.0882254,0.138516,0.26986,0.3247274,0.2824872,0.1358928,0.0883338,0.1398562,0.2866836,0.3403578,0.2860944,0.1373338,0.0873342,0.1406118,0.2707112,0.3488724,0.2888148,0.1359276,0.090945,0.1362192,0.269302,0.3667798,0.2835984,0.2814628,0.1345884,0.0853112,0.1346662,0.2840208,0.3389636,0.2861132,0.1390648,0.0871218,0.1361848,0.2801512,0.3462228,0.2936604,0.1367524,0.0848834,0.1351846,0.2809278,0.3309126,0.2827964,0.1418868,0.0877928,0.1295112,0.2808478,0.342707,0.2873644,0.1384864,0.083015,0.141047,0.2768848,0.3295252,0.2944778,0.1321616,0.0862326,0.1286086,0.260981,0.3346732,0.2886282,0.137054,0.0798738,0.1278766,0.2816804,0.3267948,0.2849104,0.1299722,0.0890608,0.1368582,0.2800876,0.3348022,0.3061922,0.1355488,0.0866452,0.1383518,0.2785764,0.3216606,0.2948702,0.1351332,0.0864206,0.1361078,0.273905,0.3364944,0.2878388,0.1385914,0.0901044,0.1343892,0.2723712,0.3578374,0.2833956,0.1375348,0.087949,0.1329468,0.2768806,0.3528916,0.2920178,0.1418554,0.0825044,0.070942,0.2803384,0.3638126,0.279604,0.1397472,0.0825508,0.1375042,0.2661256,0.3398152,0.2899082,0.1413308,0.0853304,0.1234072,0.2801784,0.3397958,0.2938406,0.1339088,0.0854316,0.1419068,0.2779202,0.3526468,0.2769766,0.1401536,0.0842502,0.136973,0.2815968,0.3316372,0.2829122,0.1386776,0.083715,0.1383924,0.2801236,0.340908,0.3472512,0.2762236,0.135313,0.088024,0.1265556,0.2766716
0.3239662,0.2876458,0.1393906,0.0839978,0.11134,0.2744102,0.3418842,0.2934098,0.135915,0.089643,0.137877,0.2882746,0.3335674,0.288831,0.142379,0.0821934,0.1383474,0.269944,0.3613216,0.2951952,0.1356908,0.0822858,0.1361066,0.2758954,0.325667,0.2944474,0.1359002,0.08206,0.1361938,0.2690778,0.3437628,0.277453,0.138646,0.0935276,0.1367546,0.2781888,0.3236826,0.2889472,0.1406584,0.0857896,0.1181308,0.2837582,0.3248864,0.2927682,0.1357598,0.0876368,0.1396838,0.2719486,0.326717,0.2830652,0.1381292,0.0885596,0.1395526,0.2907106,0.3367136,0.2865326,0.1373134,0.0867344,0.1373078,0.2689582,0.3484854,0.2882732,0.1374392,0.091038,0.1348426,0.2703588,0.367733,0.28014,0.2800208,0.1352894,0.08428,0.133509,0.2814126,0.3402572,0.2849512,0.1385858,0.088337,0.1383964,0.2797108,0.3499652,0.2941086,0.136772,0.0848068,0.1384588,0.2816192,0.3318496,0.2806908,0.1425016,0.0876072,0.1280476,0.2802818,0.3446864,0.2873406,0.140169,0.0834332,0.140649,0.2746138,0.3270712,0.2970172,0.131824,0.0856084,0.1286234,0.2637416,0.334516,0.2852064,0.1373216,0.079691,0.1305574,0.2840288,0.3275472,0.284034,0.130753,0.0892992,0.137583,0.2811632,0.3354968,0.3026882,0.1358314,0.0863152,0.1384416,0.2778444,0.3212406,0.2945956,0.1339342,0.0860478,0.136905,0.274497,0.3373538,0.287851,0.1387786,0.0902146,0.1346148,0.2752558,0.3566318,0.284943,0.1388078,0.0869976,0.1357932,0.2798556,0.3523926,0.2938522,0.1427572,0.0831218,0.0564642,0.28054,0.3640542,0.2812516,0.1408328,0.0834358,0.1368722,0.2638658,0.3404818,0.2886264,0.1428454,0.0861126,0.1271502,0.2830332,0.3401202,0.2924814,0.133866,0.0867624,0.1383356,0.2817984,0.351101,0.2748786,0.1424626,0.0856562,0.1371614,0.2815284,0.3272656,0.2845988,0.1399254,0.0846722,0.1382484,0.283794,0.3406258,0.3494672,0.2754128,0.1370216,0.088189,0.1260972,0.277807
0.3259798,0.287499,0.1408008,0.085243,0.1067508,0.2741576,0.3384842,0.2936754,0.1372708,0.0897342,0.1397764,0.2831462,0.3383342,0.2859928,0.142827,0.0833276,0.1374932,0.2698058,0.364262,0.2932788,0.1343302,0.0817738,0.137249,0.2765088,0.3283018,0.2940484,0.1358448,0.0821346,0.1354066,0.2715384,0.3449918,0.2767206,0.1373562,0.092924,0.1367284,0.2796682,0.322123,0.291126,0.140214,0.0860432,0.117907,0.281944,0.3250724,0.2913252,0.13449,0.087456,0.1366348,0.2721684,0.329575,0.2813132,0.136107,0.0891032,0.1395724,0.2898482,0.338646,0.28591,0.139916,0.0879786,0.1387516,0.2697202,0.3521836,0.2842428,0.1384442,0.0902702,0.1350788,0.2714004,0.3693542,0.2819196,0.281348,0.134741,0.0866856,0.1344958,0.2822148,0.3434064,0.2846126,0.140798,0.087143,0.138006,0.2789148,0.355618,0.2932508,0.1372582,0.0849784,0.1373162,0.2842726,0.330644,0.2778682,0.1420062,0.087857,0.1285994,0.2854752,0.34829,0.2878544,0.1407826,0.0828392,0.139672,0.2757764,0.3293236,0.2946154,0.132555,0.0870444,0.1285392,0.2624016,0.3312424,0.2832804,0.1362468,0.0802024,0.130611,0.281068,0.3267296,0.2825092,0.1315146,0.0891258,0.138933,0.2793336,0.3360968,0.3035512,0.1362732,0.0871836,0.1386644,0.2742762,0.3213282,0.2949696,0.1353066,0.0857326,0.1362626,0.274834,0.3394408,0.2882306,0.13751,0.0908346,0.1345248,0.2781008,0.3569964,0.2804492,0.1370882,0.0863418,0.137584,0.2796924,0.3539928,0.291465,0.1410018,0.0836636,0.055428,0.278473,0.3688118,0.2790026,0.1414966,0.0829114,0.1370292,0.2631812,0.342072,0.2876958,0.1417064,0.0859508,0.1263606,0.2842768,0.3405218,0.290666,0.1314972,0.086384,0.1385134,0.2798224,0.3521518,0.2799446,0.142355,0.0853734,0.134264,0.281812,0.3275078,0.2937144,0.140623,0.0829504,0.1386164,0.2807034,0.3415632,0.352077,0.274625,0.1366196,0.0872862,0.128824,0.2780164
0.326856,0.2865844,0.140002,0.0856722,0.1060876,0.2732464,0.3428268,0.2917738,0.1383826,0.0897178,0.1392502,0.2871699,0.3393594,0.2834714,0.141354,0.0827942,0.1372998,0.2707388,0.3675264,0.291887,0.1357618,0.0825822,0.1369064,0.2787334,0.3244756,0.2974106,0.1353822,0.0831822,0.1366076,0.2721114,0.3453088,0.273248,0.1382622,0.0931088,0.1384872,0.2782928,0.3239576,0.2909656,0.1390572,0.085421,0.1172622,0.284983,0.3255152,0.2921366,0.1346818,0.0880386,0.1370712,0.2756986,0.3285342,0.2804926,0.1372356,0.0896558,0.139392,0.2909202,0.3441828,0.2847826,0.140073,0.087523,0.1364386,0.2713498,0.3527124,0.2794512,0.1391514,0.0896512,0.1396778,0.2700154,0.3676512,0.2827318,0.2748366,0.1355108,0.0859252,0.1342442,0.282111,0.3416724,0.284295,0.1413154,0.0862312,0.1418668,0.2790176,0.3559238,0.2941674,0.1361786,0.0839978,0.1350414,0.2852604,0.3295652,0.2799126,0.1426232,0.0870834,0.1304158,0.284556,0.3502256,0.2880874,0.1396666,0.084524,0.139616,0.2744292,0.330162,0.293355,0.1313928,0.086702,0.1278204,0.26322,0.3303634,0.2854186,0.1367134,0.0811996,0.1306026,0.2829774,0.3256408,0.2833926,0.131557,0.0890464,0.1379532,0.2791762,0.3362666,0.3042578,0.1378518,0.0866228,0.13761,0.2751508,0.3182466,0.2950538,0.1365674,0.0847056,0.1373976,0.2759502,0.3406356,0.2882964,0.1378312,0.0908528,0.1376052,0.279848,0.3628894,0.2810474,0.1366442,0.0855096,0.137551,0.2771076,0.3545688,0.2913162,0.1395728,0.0830222,0.0574592,0.2772308,0.3683688,0.275915,0.1417688,0.082615,0.135992,0.2617298,0.3414566,0.2880882,0.1422396,0.0857426,0.1294136,0.2868094,0.3414886,0.2934682,0.132773,0.087205,0.1383446,0.2796652,0.3532682,0.2793126,0.1428004,0.084635,0.1377316,0.2800046,0.3250292,0.2928768,0.1406198,0.0855344,0.1383864,0.2820018,0.3420008,0.3509748,0.2746782,0.1375842,0.0881302,0.1276336,0.2793308
0.3259418,0.285758,0.1385614,0.0843398,0.1089756,0.2729386,0.3447468,0.2899434,0.137526,0.0899186,0.137869,0.287103,0.339506,0.2826224,0.1407588,0.082865,0.1363016,0.2751554,0.370094,0.29058,0.1352818,0.0836842,0.1371068,0.277474,0.3258498,0.296853,0.1338564,0.0829044,0.1372032,0.2693888,0.3482076,0.2731308,0.1387188,0.0928016,0.1376344,0.2765242,0.3234624,0.2933502,0.1393696,0.086359,0.116639,0.2835678,0.327357,0.292542,0.1363502,0.0881928,0.1383456,0.2758638,0.331886,0.276675,0.1371306,0.089448,0.1404292,0.2927316,0.3429264,0.2826656,0.140202,0.0879012,0.136248,0.2674502,0.352815,0.2796014,0.1394726,0.0899364,0.1377126,0.2680148,0.3670236,0.2820944,0.275832,0.1351868,0.0843742,0.1342888,0.2819724,0.3449506,0.2847626,0.1412814,0.087025,0.1398558,0.2785242,0.3567598,0.2920414,0.1384066,0.0831828,0.1389112,0.2849012,0.330969,0.2804766,0.1420742,0.0870466,0.1273788,0.2849502,0.3493358,0.2850494,0.1397038,0.086183,0.139649,0.2793798,0.3312328,0.28975,0.1330146,0.0868904,0.127911,0.2633648,0.3330764,0.2820684,0.1360588,0.0806666,0.1304428,0.284687,0.3253278,0.281472,0.131922,0.089066,0.1358006,0.2828658,0.3380968,0.3018334,0.1382474,0.0877094,0.1380216,0.2784316,0.3172666,0.2920386,0.1354652,0.0848624,0.1380304,0.2749006,0.3394476,0.2878148,0.1403524,0.0923012,0.1345754,0.278132,0.3614946,0.2817424,0.1372808,0.0858126,0.1374196,0.2773846,0.3571478,0.2890784,0.1385594,0.0845402,0.0575046,0.2772544,0.371876,0.2776154,0.1417248,0.0827228,0.1367978,0.26567,0.343343,0.2893206,0.1432458,0.086676,0.1307174,0.2877228,0.3440436,0.2928192,0.1325424,0.0860392,0.1384406,0.2818188,0.35571,0.2802912,0.1426172,0.085072,0.1375428,0.2810216,0.3277264,0.291163,0.140567,0.0857872,0.1383692,0.2828542,0.3443984,0.3513692,0.2752138,0.1384756,0.0880936,0.128917,0.279108
0.327197,0.2846172,0.1392754,0.0835082,0.108963,0.2749368,0.3439256,0.2872554,0.1376404,0.0906318,0.1378732,0.2888454,0.3369482,0.2825676,0.141145,0.0832156,0.1382988,0.2758632,0.3708946,0.2890286,0.1364102,0.0836492,0.137523,0.278384,0.3265098,0.2948486,0.1354972,0.0816422,0.1365622,0.2683404,0.3469412,0.2748112,0.1389924,0.0932794,0.1391086,0.2746248,0.322424,0.2904136,0.1402318,0.0862018,0.11847,0.2835336,0.3297238,0.2899258,0.1384818,0.0885834,0.1386526,0.2726516,0.333824,0.275358,0.1385634,0.0886726,0.1423634,0.2954292,0.3438594,0.281068,0.138346,0.0881526,0.1388622,0.270722,0.3544124,0.2780136,0.1372672,0.0905764,0.139422,0.2661622,0.3651694,0.2818464,0.2774792,0.1360434,0.0861666,0.1350156,0.2811716,0.3479332,0.282556,0.141306,0.0882002,0.1409054,0.2767448,0.3554108,0.2896954,0.1403384,0.0817404,0.1380792,0.2846572,0.330175,0.27919,0.142219,0.087418,0.1288372,0.2837862,0.3477528,0.2832806,0.138733,0.0856776,0.141076,0.2781508,0.3279472,0.2886758,0.134638,0.0868374,0.1276632,0.2652914,0.3341912,0.279773,0.1363168,0.0805308,0.1309056,0.2822204,0.3267434,0.2804846,0.1328146,0.089324,0.1385046,0.2827852,0.3394024,0.2996714,0.1382418,0.0864046,0.1357628,0.277001,0.3178222,0.2931452,0.1356338,0.0858474,0.1376202,0.2791508,0.3405886,0.2857636,0.1409704,0.0913016,0.1354984,0.2803504,0.3603582,0.2808688,0.1390722,0.0869616,0.1363132,0.2791952,0.3624552,0.2899796,0.1383704,0.0854866,0.0564924,0.2800612,0.3708656,0.276353,0.1423764,0.082906,0.1365926,0.267716,0.3422142,0.2898218,0.1446378,0.0861456,0.1305396,0.2901974,0.3437118,0.2907478,0.1338322,0.0860784,0.1388574,0.2830844,0.352766,0.277103,0.1415398,0.0850984,0.137818,0.2827582,0.3267294,0.2897334,0.14375,0.0861364,0.1391702,0.2821964,0.343285,0.3520918,0.2722602,0.1399506,0.0873262,0.1289114,0.2811686
0.3262042,0.2820976,0.139407,0.0844228,0.1128838,0.2757616,0.3455126,0.2847852,0.137948,0.0906634,0.1390634,0.2899962,0.3360938,0.280118,0.141532,0.0842742,0.1377908,0.2733956,0.3712888,0.2923526,0.1362458,0.0822358,0.1363432,0.2805506,0.3265028,0.297042,0.1371854,0.0819434,0.1376012,0.2698756,0.3439142,0.2729594,0.1396306,0.0938084,0.1392282,0.2808042,0.324523,0.2884468,0.1404526,0.0867702,0.1210474,0.285945,0.3292872,0.2936284,0.1371712,0.088392,0.138117,0.2765772,0.3351062,0.27174,0.1375742,0.088981,0.1415654,0.2930148,0.3458426,0.2782832,0.1374474,0.087194,0.1393084,0.272959,0.3547712,0.275708,0.1379386,0.0915324,0.139299,0.2658544,0.3672218,0.2816764,0.277011,0.1374396,0.0848024,0.1318826,0.2812988,0.3494692,0.2806914,0.1403096,0.088451,0.1415144,0.2781318,0.3548664,0.288033,0.139794,0.0821258,0.1375042,0.2836366,0.3313556,0.2789924,0.1435636,0.0893672,0.1274364,0.280512,0.3489494,0.279786,0.1393452,0.0860204,0.1415854,0.2761756,0.3287456,0.2859214,0.134029,0.0880202,0.1273046,0.26646,0.3347698,0.280771,0.1348772,0.0817376,0.1299344,0.2840728,0.3214854,0.2775218,0.1341852,0.0890068,0.1376716,0.2847354,0.3380576,0.2996004,0.1394282,0.0857068,0.137774,0.2783744,0.318012,0.2910918,0.134779,0.085788,0.1398354,0.2804542,0.341014,0.2873846,0.1416814,0.091237,0.136715,0.2784332,0.3617836,0.2777454,0.1386304,0.0868714,0.1379296,0.2761912,0.3648178,0.2852092,0.1414706,0.0851682,0.0394162,0.2807004,0.3701094,0.27607,0.142109,0.0831538,0.137478,0.2691138,0.3412714,0.2910338,0.1435424,0.087336,0.1304126,0.2877698,0.3463002,0.2889546,0.1332326,0.08609,0.1387742,0.2867808,0.3523726,0.2781836,0.1417374,0.0857498,0.137866,0.2830868,0.3249674,0.2906526,0.1423144,0.0855942,0.1378434,0.280838,0.345861,0.3526466,0.2713304,0.1430638,0.0876602,0.1269092,0.280747
0.3261648,0.2814844,0.1383728,0.0851298,0.1106022,0.2761778,0.3473694,0.2806302,0.1381684,0.0907836,0.1382378,0.2942374,0.33446,0.2815262,0.1418048,0.0854108,0.1370716,0.2715144,0.3686736,0.2938928,0.1378126,0.0828912,0.1388504,0.2809466,0.3265016,0.2982144,0.1360426,0.0819654,0.1370708,0.275335,0.3461832,0.2733324,0.1407942,0.0936624,0.13649,0.2829886,0.3256824,0.2881876,0.1410708,0.0863608,0.120251,0.284128,0.3305252,0.2948378,0.1376952,0.0881642,0.1383108,0.2763048,0.3368684,0.272098,0.1359272,0.0887816,0.1403286,0.291404,0.3463212,0.2771728,0.1367086,0.0880622,0.136279,0.2746624,0.3543208,0.2720374,0.1395268,0.0905084,0.1401202,0.2685436,0.3668402,0.2790752,0.2741426,0.1369544,0.0855306,0.136391,0.2828776,0.3506694,0.2794674,0.140937,0.087826,0.1416152,0.2777502,0.3532846,0.2895728,0.138471,0.0824862,0.1389806,0.2828494,0.3337674,0.2762374,0.1425938,0.089112,0.1264216,0.2834494,0.3471152,0.2786024,0.1409782,0.087709,0.1404136,0.2775304,0.3283608,0.2881146,0.1337674,0.0881204,0.1306418,0.2673984,0.3329926,0.2766754,0.135423,0.0806996,0.1295976,0.2803816,0.320593,0.2772932,0.1352244,0.0895366,0.1372456,0.285248,0.3395158,0.3018408,0.1393266,0.0869112,0.139862,0.27922,0.318876,0.2886794,0.1349332,0.0855952,0.1389974,0.27575,0.3411356,0.2852208,0.1416452,0.0901228,0.1361446,0.2807324,0.3617926,0.277958,0.1411938,0.0886138,0.1355446,0.2750212,0.3653994,0.2836918,0.1420346,0.0847782,0.0386074,0.2814508,0.3670914,0.2750326,0.1423968,0.0833376,0.1388734,0.2688336,0.3418412,0.2899644,0.1425718,0.0864038,0.1303418,0.2870354,0.3500774,0.2867256,0.1326608,0.0865738,0.1386806,0.2859178,0.3540008,0.276765,0.1428164,0.0857758,0.1356798,0.2832126,0.3216446,0.2893848,0.14378,0.0858482,0.1395888,0.2814314,0.3469874,0.3532346,0.2694272,0.1414966,0.0881276,0.1275698,0.2832448
0.3248182,0.2791676,0.1363802,0.0852706,0.1117052,0.2770026,0.3483084,0.2775256,0.137238,0.0900514,0.1365052,0.292383,0.3366198,0.2813516,0.142557,0.0857058,0.1379366,0.2711548,0.3693194,0.2923092,0.1393788,0.0826918,0.1352062,0.2852268,0.3278448,0.2944392,0.1371628,0.0833002,0.1380864,0.268767,0.3462084,0.2729012,0.1395942,0.0934784,0.13806,0.2830418,0.3258192,0.28675,0.1416888,0.086244,0.1219638,0.284339,0.3289782,0.2895502,0.1364212,0.0879176,0.1392434,0.274816,0.3392152,0.2702806,0.1369804,0.0881518,0.140133,0.2932028,0.3449948,0.2790284,0.1383612,0.0880498,0.1379656,0.2720682,0.3589844,0.2728924,0.1397552,0.0903182,0.1405956,0.2694204,0.3696624,0.2793322,0.272403,0.1372738,0.0855914,0.135814,0.2789566,0.3507758,0.279782,0.1392954,0.0881922,0.1418978,0.2771596,0.3537424,0.282864,0.1380388,0.082637,0.1375386,0.2859882,0.3327346,0.2752216,0.1421998,0.0884702,0.1283448,0.2852336,0.3466396,0.2770294,0.1413486,0.0871644,0.1424732,0.2767288,0.3290592,0.2896156,0.1338448,0.0880844,0.1296592,0.2666514,0.332765,0.2791084,0.1350816,0.0806344,0.1303132,0.2805744,0.3196042,0.2746284,0.1350756,0.0899834,0.137199,0.2831682,0.335591,0.2987242,0.1392904,0.0875828,0.1394284,0.277647,0.3182334,0.2861448,0.1346278,0.0839008,0.137537,0.2779696,0.3430082,0.2842578,0.141962,0.0918814,0.137222,0.2768782,0.3644062,0.2746404,0.1403888,0.090703,0.1366344,0.2760852,0.3670304,0.2863696,0.1420382,0.0834324,0.0401116,0.2789072,0.3712648,0.2751154,0.1436818,0.0834226,0.1382466,0.2654568,0.3415664,0.2865406,0.1434976,0.0873782,0.1293208,0.2893512,0.3545936,0.2860898,0.133464,0.0861444,0.140319,0.2880114,0.3561376,0.2784166,0.1419986,0.0850954,0.136024,0.2838986,0.326023,0.285009,0.1436816,0.0850468,0.1391528,0.282018,0.350317,0.3529592,0.270476,0.1404324,0.0875272,0.1253432,0.2837334
0.3254794,0.2786202,0.1366966,0.0859566,0.1114794,0.2745672,0.3472534,0.2752852,0.1365998,0.0913584,0.1374318,0.2896566,0.339646,0.2821656,0.142298,0.0850864,0.1380794,0.2721924,0.3731046,0.2902752,0.1392464,0.0824738,0.1333376,0.2843712,0.3318384,0.293169,0.1356142,0.0849842,0.1379256,0.2709004,0.3480906,0.2719178,0.1415128,0.0930564,0.1391172,0.2784384,0.325166,0.291309,0.1414416,0.0860758,0.1205954,0.2903738,0.3323546,0.2867746,0.1364432,0.0865444,0.1381062,0.2774232,0.3376278,0.2674166,0.1370154,0.087539,0.1400836,0.294924,0.3445006,0.278932,0.1404172,0.0864866,0.138741,0.2722048,0.3591082,0.2728038,0.1406194,0.0907406,0.1391722,0.2736986,0.3674716,0.2801166,0.273019,0.1388392,0.0857694,0.1370958,0.2787026,0.350049,0.2731448,0.1393428,0.087261,0.1410326,0.275637,0.3547726,0.2866484,0.1389164,0.0823816,0.1381228,0.2821372,0.3334794,0.2771926,0.1429766,0.0891426,0.1257454,0.2877566,0.3470978,0.2740364,0.1412004,0.0891036,0.1420414,0.2770998,0.3278144,0.2893396,0.1352566,0.0869318,0.1319166,0.2671278,0.330793,0.2746906,0.1357512,0.0806558,0.129485,0.279734,0.3204202,0.2725786,0.1339772,0.0894954,0.138684,0.285153,0.3388184,0.2970746,0.1394702,0.0854932,0.1400328,0.2789922,0.3171088,0.285385,0.1349008,0.0845504,0.1388276,0.2767466,0.3450392,0.2842316,0.140767,0.0919734,0.1379096,0.27603,0.365648,0.27691,0.1402294,0.0901502,0.1365154,0.2777352,0.367778,0.2883702,0.1419958,0.0828692,0.136745,0.282572,0.3691018,0.276107,0.1423812,0.0837836,0.1374074,0.2679564,0.3412808,0.287916,0.1434516,0.0871768,0.1286978,0.2865408,0.3566052,0.2867152,0.1334312,0.0861334,0.13957,0.2885864,0.356861,0.2771226,0.140668,0.085604,0.136439,0.2839034,0.3230934,0.285939,0.141935,0.086295,0.1411136,0.2786872,0.3517098,0.3519184,0.2707718,0.1388628,0.0879838,0.1269712,0.2854488
0.3222072,0.2802428,0.1389426,0.0862616,0.1103402,0.2791874,0.3445482,0.2781536,0.135713,0.0907732,0.1389078,0.2910026,0.3444432,0.280399,0.1435932,0.0853652,0.1377782,0.2752494,0.372817,0.288959,0.1395802,0.0834572,0.1343186,0.2813844,0.3306246,0.2949336,0.1362948,0.0848506,0.1401724,0.2703978,0.3523746,0.2710744,0.141366,0.094089,0.1384346,0.280629,0.3254054,0.2872206,0.1418804,0.0868736,0.1193668,0.2906098,0.3335604,0.2854666,0.1375106,0.0873018,0.1395134,0.2776452,0.338872,0.2665524,0.136996,0.0877308,0.1397138,0.2931476,0.3446288,0.2790098,0.1409992,0.0876194,0.1368762,0.2723442,0.3594264,0.2704252,0.1408816,0.0899558,0.1384952,0.2717886,0.3632134,0.278712,0.2733672,0.1393752,0.0855082,0.1339304,0.2824682,0.3488008,0.2714748,0.1406604,0.0884398,0.1412266,0.278203,0.3558376,0.2832432,0.1392868,0.0838194,0.1361788,0.2790276,0.3329616,0.2757674,0.1430134,0.0885832,0.1305582,0.2876966,0.3489448,0.2725102,0.140521,0.090275,0.142887,0.2799476,0.3297634,0.2896124,0.1346016,0.0872278,0.1294786,0.265902,0.3318014,0.2782454,0.13675,0.0806874,0.130069,0.2800088,0.319353,0.2685106,0.133767,0.089043,0.1364776,0.2853302,0.3378446,0.2985776,0.1382566,0.0863044,0.1382576,0.276303,0.315236,0.2854804,0.1338752,0.0849214,0.1365006,0.277512,0.3446802,0.2815942,0.1403418,0.0903058,0.1372026,0.2777848,0.3648178,0.2760926,0.141253,0.0893992,0.1372718,0.2747666,0.3649156,0.2881796,0.1409238,0.0832542,0.1375418,0.2797566,0.3701424,0.2745384,0.1429494,0.0837372,0.1373182,0.2660138,0.34097,0.288213,0.1425954,0.0870798,0.1309728,0.2884442,0.3575394,0.286407,0.1347918,0.0861918,0.1369518,0.2880938,0.3542956,0.2781586,0.141728,0.0862224,0.1356084,0.2870464,0.3250064,0.2851482,0.141045,0.0864054,0.1392636,0.2827686,0.352948,0.3497366,0.2676664,0.140547,0.0877084,0.125925,0.2867502
0.3208186,0.2775216,0.1403316,0.0869464,0.112828,0.2761906,0.3444342,0.279465,0.1368774,0.0918034,0.1397644,0.2906784,0.3425974,0.2795234,0.1443722,0.0837594,0.1369586,0.2745132,0.3750304,0.288524,0.140706,0.0827608,0.1344716,0.280427,0.3331834,0.2967324,0.1371038,0.0841694,0.1402972,0.270855,0.3534016,0.2743036,0.1409708,0.0938032,0.1382686,0.2788094,0.324722,0.2857562,0.1422088,0.0872154,0.1181032,0.2883756,0.3305718,0.2834086,0.137111,0.0889834,0.1399906,0.273108,0.340545,0.2632082,0.1371822,0.0875628,0.137662,0.2959798,0.3439782,0.2743334,0.1390186,0.0863758,0.1375246,0.2768418,0.3603276,0.2688776,0.1413018,0.0907786,0.1381704,0.2737874,0.3640916,0.2803898,0.2700924,0.139236,0.0853876,0.1364308,0.2824834,0.3498394,0.2680686,0.1419456,0.0875712,0.140281,0.2793494,0.3548756,0.2835618,0.1385024,0.0836912,0.1356608,0.2803856,0.3351582,0.2757036,0.1445996,0.0901282,0.124323,0.283758,0.350996,0.271033,0.1408432,0.089579,0.1436204,0.2786674,0.3344426,0.287351,0.1348536,0.0871526,0.1305254,0.2667458,0.3327448,0.2740452,0.1361716,0.081695,0.1289094,0.2818578,0.3192812,0.2666258,0.1345962,0.0901084,0.1372952,0.2834174,0.3387338,0.2963458,0.1388262,0.086417,0.1378162,0.2748314,0.315676,0.2814912,0.1347554,0.084561,0.1384354,0.2777304,0.3433368,0.2790266,0.1405756,0.090416,0.1373896,0.2768882,0.3645752,0.273186,0.1407274,0.088927,0.137372,0.2783892,0.3638244,0.2871792,0.1417086,0.0821536,0.1375858,0.281531,0.3667604,0.273854,0.1440182,0.0846466,0.1362362,0.2668544,0.3438182,0.2864032,0.1440334,0.087794,0.131643,0.2846942,0.357864,0.2859616,0.1360246,0.0866706,0.1386356,0.2867428,0.3532202,0.276511,0.1423414,0.0867706,0.1360516,0.2849362,0.3239986,0.2857514,0.1416258,0.0865244,0.1389964,0.283029,0.352736,0.3477132,0.2632288,0.1414702,0.0885266,0.1275028,0.2848934
