Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
3,35.51,3.21,0.498101761789
2,11.8,4.49,1.43903378681
6,9.94,10.76,1.41982446872
2,19.82,4.49,1.43903378681
6,12.36,10.76,1.41982446872
2,12.47,4.49,1.43903378681
6,26.02,10.76,1.41982446872
5,0.0,6.21,0.650666248509
7,0.0,3.15,0.496056173017
6,30.58,10.76,1.41982446872
2,0.0,4.49,1.43903378681
