Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
2,11.8,4.49,1.43903378681
3,35.51,3.21,0.498101761789
1,18.5,6.65,0.814693369343
6,5.58,10.76,1.41982446872
6,12.36,10.76,1.41982446872
2,12.47,4.49,1.43903378681
6,26.02,10.76,1.41982446872
5,0.0,6.21,0.650666248509
7,0.0,3.15,0.496056173017
2,0.0,4.49,1.43903378681
6,30.58,10.76,1.41982446872
