Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
8,30.61,49.0,14.593137320860821
8,34.69,49.0,14.593137320860821
8,32.65,49.0,14.593137320860821
4,50.0,Discrete,Discrete
