Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
8,"[50.0, 64.0]",0,1,0.6188,0.55,91.5857,0.3174
8,"[15.0, 36.0]",0,0,0.4238,0.8707,73.4043,0.2763
8,"[15.0, 32.0]",1,0,0.3775,0.8906,70.5218,0.2626
4,['Absent'],2,0,0.6821,0.763,63.6919,0.2555
