Rule_Obj,Rule_Score
"[['sex', 'ph-ecog'], [['1'], ['2.0', '3.0', '1.0']]]",0.9191819836782164
"[['ph-ecog', 'ph-karno'], [['2.0', '1.0', '3.0'], [60.0, 80.0]]]",0.9156478603496091
"[['sex', 'ph-karno'], [['1', '2'], [50.0, 90.0]]]",0.9138300735964792
"[['age', 'ph-ecog'], [[57, 82], ['1.0', '0.0']]]",0.910534359505434
"[['pat-karno', 'ph-ecog'], [[30.0, 70.0], ['3.0', '1.0', '0.0', '2.0']]]",0.8988741794176537
"[['pat-karno'], [[30.0, 70.0]]]",0.8988741794176537
"[['sex'], [['2']]]",0.8961060135679206
"[['age'], [[64, 82]]]",0.8911439215869417
"[['age', 'sex'], [[65, 82], ['1', '2']]]",0.8911439215869417
"[['age', 'ph-ecog', 'ph-karno'], [[53, 65], ['1.0', '0.0', '3.0'], [80.0, 100.0]]]",0.8817507297991144
