Rule_Obj,Rule_Score
"[['ph-karno', 'sex', 'ph-ecog'], [[50.0, 90.0], ['1'], ['3.0', '0.0', '2.0', '1.0']]]",0.9328009013045483
"[['sex', 'ph-karno'], [['1'], [50.0, 100.0]]]",0.9328009013045483
"[['pat-karno', 'ph-karno'], [[30.0, 90.0], [50.0, 90.0]]]",0.9178632904195312
"[['ph-ecog', 'ph-karno'], [['2.0', '3.0', '1.0'], [50.0, 80.0]]]",0.9156478603496091
"[['ph-karno'], [[60.0, 80.0]]]",0.9138300735964792
"[['pat-karno', 'ph-ecog'], [[30.0, 80.0], ['2.0', '1.0', '0.0', '3.0']]]",0.8988741794176537
"[['pat-karno'], [[30.0, 70.0]]]",0.8988741794176537
"[['sex'], [['2']]]",0.8961060135679206
"[['ph-karno', 'sex', 'ph-ecog', 'age'], [[50.0, 100.0], ['1', '2'], ['2.0', '0.0', '3.0', '1.0'], [66, 82]]]",0.8953094812448292
"[['sex', 'ph-ecog', 'age'], [['1', '2'], ['2.0', '0.0', '3.0', '1.0'], [64, 82]]]",0.8911439215869417
